date_created,message
2019-11-02 02:30:58,"RT @HHSRegion9: The impacts of #wildfires go beyond the edge of the flames. Here are tips for dealing with poor #AirQuality:

1) Track @AIR…"
2019-11-02 02:30:04,"The impacts of #wildfires go beyond the edge of the flames. Here are tips for dealing with poor #AirQuality:

1) Tr… https://t.co/9sLUNQWz8J"
2019-11-02 02:30:01,"This-is-rotten-when-heard-by-a-Californian.@AndrewYang 
We've-dealt-with-#Earthquakes-#Floods-now-#WildFires
we-don… https://t.co/SIa6PCYRrD"
2019-11-02 02:28:51,"RT @RedCross: The California #wildfires have forced blood drive cancellations on the west coast, resulting in a loss of over 450 units of u…"
2019-11-02 02:26:10,"RT @CSAC_Counties: Updates on #wildfires burning in both Northern &amp; Southern #California: https://t.co/bOoFzfxsvG @CBSNews
 #MariaFire #Kin…"
2019-11-02 02:26:01,RT @ABC7Brandi: Thank you to our amazing &amp; hardworking firefighters! To see these dramatic images of what they’ve been going through non-st…
2019-11-02 02:25:25,"RT @RedCross: The California #wildfires have forced blood drive cancellations on the west coast, resulting in a loss of over 450 units of u…"
2019-11-02 02:18:26,RT @evankirstel: A driver on the 405 in Southern California captured terrifying footage of the aggressive #GettyFire. #CaliforniaFires  #wi…
2019-11-02 02:14:23,"RT @TheParanormQ: I can’t believe #California hasn’t figured out that if they just banned these #wildfires, they would stop happening. 
#Ca…"
2019-11-02 02:09:52,"RT @Robyn2Rebel: CALIFORNIA IS ON FIRE! THIS IS A NATIONAL TRAGEDY. 
HAS TRUMP SAID ANYTHING AT ALL ABOUT IT?? 
I am hoping for a miracle &amp;…"
2019-11-02 02:08:21,"RT @indiatvnews: Photos: New Southern California wildfire engulfs 9000 acres of land #CaliforniaFires #wildfires 
https://t.co/V8tVa2AoEd"
2019-11-02 02:06:51,RT @la_loureen: This #poem is dedicated to our brave #FirstResponders serving #California with #Love -To the victims &amp; survivors of these #…
2019-11-02 02:06:17,👍 It’s not too late to keep these tips in mind! #FireFactFriday #EmberAware #wildfires #CAFires https://t.co/HwiRGcc4GV
2019-11-02 02:04:20,RT @robinsnewswire: Southern California utility says it re-energized a power line minutes before major wildfire broke out ... https://t.co/…
2019-11-02 02:04:20,"RT @KimGuim: A lot has happened since Monday when we're talking about #wildfires in Southern California, this from @Jonahmv helps you see t…"
2019-11-02 02:04:14,"RT @KimGuim: A lot has happened since Monday when we're talking about #wildfires in Southern California, this from @Jonahmv helps you see t…"
2019-11-02 02:02:48,"A lot has happened since Monday when we're talking about #wildfires in Southern California, this from @Jonahmv help… https://t.co/dWVoHQIDE2"
2019-11-02 02:00:01,How would your electric company handle a crisis like the #wildfires? Here are a number of #crisiscomms lessons you… https://t.co/gE5nrFyf67
2019-11-02 01:59:13,Southern California utility says it re-energized a power line minutes before major wildfire broke out ...… https://t.co/kj0QOvzshy
2019-11-02 01:58:16,RT @Stanford: A preventive treatment developed by Stanford researchers could greatly reduce the incidence and severity of #wildfires. https…
2019-11-02 01:53:40,"Photos: New Southern California wildfire engulfs 9000 acres of land #CaliforniaFires #wildfires 
https://t.co/V8tVa2AoEd"
2019-11-02 01:52:05,RT @pdavies5: #Brazil #wildfires : Blaze advances across Pantanal #wetlands  https://t.co/GgmY8lFOVU
2019-11-02 01:51:40,"My walk this morning. After three days of staying inside, I was going stir crazy. Ventured out with an extra dose o… https://t.co/CWpMMpOT6l"
2019-11-02 01:50:45,RT @evankirstel: A driver on the 405 in Southern California captured terrifying footage of the aggressive #GettyFire. #CaliforniaFires  #wi…
2019-11-02 01:46:47,"#California #wildfires will continue to worsen due to human encroachment into #wildlands, temperature rise, and lac… https://t.co/Y79aUmbxL7"
2019-11-02 01:45:46,RT @WorldAnimalNews: Deadly #wildfires continue to rage throughout #California. This beautiful moment was captured during the #EasyFire whe…
2019-11-02 01:44:33,RT @UCSFHospitals: Researchers are only just starting to learn how repeated #wildfires impact a community's health. “Whether repeated expos…
2019-11-02 01:43:50,RT @pdavies5: #Brazil #wildfires : Blaze advances across Pantanal #wetlands  https://t.co/GgmY8lFOVU
2019-11-02 01:43:34,RT @la_loureen: This #poem is dedicated to our brave #FirstResponders serving #California with #Love -To the victims &amp; survivors of these #…
2019-11-02 01:42:58,"RT @RedCross: The California #wildfires have forced blood drive cancellations on the west coast, resulting in a loss of over 450 units of u…"
2019-11-02 01:41:30,"RT @robnikolewski: To fight wildfires, SDG&amp;E to use AI and will speed up temperature, wind and humidity readings to weather stations every…"
2019-11-02 01:39:47,"RT @OneVenusThrow: ""At Least 14 #Wildfires Are Burning In #California""
#MariaFire -#46Fire -#HillsideFire -#GettyFire -#EasyFire - #Kincade…"
2019-11-02 01:37:56,"RT @KPbewelldoc: ☀️“The #ClimateChange crisis is this generation’s great problem to solve.”

Spread this moving account of how #wildfires a…"
2019-11-02 01:36:26,"RT @griz1: Multiple #wildfires blaze in California, driven by #SantaAna winds in the Southland. @Calfire @CALFIRE_PIO @LACoFDPIO
#HillsideF…"
2019-11-02 01:35:55,"☀️“The #ClimateChange crisis is this generation’s great problem to solve.”

Spread this moving account of how… https://t.co/Jd1dxBpFEq"
2019-11-02 01:33:26,"RT @griz1: Multiple #wildfires blaze in California, driven by #SantaAna winds in the Southland. @Calfire @CALFIRE_PIO @LACoFDPIO
#HillsideF…"
2019-11-02 01:33:04,RT @CathClimateMvmt: #Wildfires threaten homes and families across #California. We pray for those who are suffering and we pray for policie…
2019-11-02 01:32:49,"RT @RedCross: The California #wildfires have forced blood drive cancellations on the west coast, resulting in a loss of over 450 units of u…"
2019-11-02 01:32:27,Thanks-I am learning we need to look #wildfires right in the eye to take #ClimateAction https://t.co/CvCFATOcxO
2019-11-02 01:32:10,"RT @CaltransHQ: UPDATE: Fire related State Hwy. Closures - Fri., Nov. 1st @ 3:30 PM. Please note conditions are subject to change. For up t…"
2019-11-02 01:29:24,"""New Southern California Wildfire Grows To About 9,000 Acres"" https://t.co/tZBFD5BjmF #California #wildfires #drone"
2019-11-02 01:27:01,Sharing as real time info on #wildfires in our area! https://t.co/vkw5Q87u0n
2019-11-02 01:25:51,"RT @RedCrossMA: RT RedCross: The California #wildfires have forced blood drive cancellations on the west coast, resulting in a loss of over…"
2019-11-02 01:25:03,"RT @JasonBarbose: My @UCSUSA colleague, Julie McNamara, did a stellar job distilling where California now finds itself with regard to #wild…"
2019-11-02 01:24:19,"California is burning, without reliable electricity and people are hurting while California representatives are pla… https://t.co/eLX20fJl81"
2019-11-02 01:21:02,"RT @CSAC_Counties: Updates on #wildfires burning in both Northern &amp; Southern #California: https://t.co/bOoFzfxsvG @CBSNews
 #MariaFire #Kin…"
2019-11-02 01:20:34,"RT @CSAC_Counties: Updates on #wildfires burning in both Northern &amp; Southern #California: https://t.co/bOoFzfxsvG @CBSNews
 #MariaFire #Kin…"
2019-11-02 01:20:11,"Multiple #wildfires blaze in California, driven by #SantaAna winds in the Southland. @Calfire @CALFIRE_PIO… https://t.co/8k0pngQevO"
2019-11-02 01:14:46,"RT @robnikolewski: To fight wildfires, SDG&amp;E to use AI and will speed up temperature, wind and humidity readings to weather stations every…"
2019-11-02 01:13:23,#ImpeachmentInquiry 🇺🇦🇺🇸🚨happy nyt #wildfires https://t.co/8n78vaU5R8
2019-11-02 01:12:28,https://t.co/2AOwZzIeiy Southern California utility says it re-energized a power line minutes before major wildfire… https://t.co/jd0iZDxL36
2019-11-02 01:12:24,Southern California utility says it re-energized a power line minutes before major wildfire broke out Thursday $SO… https://t.co/e4JRraYJDK
2019-11-02 01:10:51,RT @LaderaTech: Fortify Demo Video - YouTube @LaderaTech has a new tech for prevention https://t.co/hpbqnxkZxi. Use fortify to get ahead of…
2019-11-02 01:10:48,RT @Colleen_Paige: STOP with the drones! You’re impeding fire efforts! AND IT’S ILLEGAL AF! People &amp; Animals have lost their lives!!! Stop…
2019-11-02 01:10:07,RT @IAFFNewsDesk: @LimaDvp10IAFF and our #IAFF Disaster Relief Go Team are on the frontlines with members battling the southern California…
2019-11-02 01:07:05,"RT @CSAC_Counties: Updates on #wildfires burning in both Northern &amp; Southern #California: https://t.co/bOoFzfxsvG @CBSNews
 #MariaFire #Kin…"
2019-11-02 01:00:00,"The Earth just had its warmest September on record, tying a mark set in 2016, according to the Copernicus Climate C… https://t.co/2Esr64kIka"
2019-11-02 00:55:25,"RT @CSAC_Counties: Updates on #wildfires burning in both Northern &amp; Southern #California: https://t.co/bOoFzfxsvG @CBSNews
 #MariaFire #Kin…"
2019-11-02 00:54:09,"RT @RoseAnnDeMoro: Why we need @SenSanders to win.  

During Obama we had all houses yet this..

#California is controlled by #Democrats…"
2019-11-02 00:53:52,"RT @HC_Ready: Sign up for #CalAlerts 🚨 to get emergency alerts about incidents in your area. Stay prepared! #CA #wildfires

📱 https://t.co/…"
2019-11-02 00:53:39,"RT @RedCross: The California #wildfires have forced blood drive cancellations on the west coast, resulting in a loss of over 450 units of u…"
2019-11-02 00:53:37,"RT @batchelorshow: 9pm-1am: 
9pm: @DevinNunes, Chris Riegel (@ScalaInc).
10pm: @JHUWorldCrisis, @MaryAnastasiaOG.
11pm: @JCBliss, @Mctaguej…"
2019-11-02 00:52:02,"Checkout the latest #PatriotPowerHour (Episode 72)
#RepoRates Madness continuing, #Constitution under assault,… https://t.co/oDtHUTH2Ss"
2019-11-02 00:51:20,RT @la_loureen: This #poem is dedicated to our brave #FirstResponders serving #California with #Love -To the victims &amp; survivors of these #…
2019-11-02 00:49:15,"RT @CSAC_Counties: Updates on #wildfires burning in both Northern &amp; Southern #California: https://t.co/bOoFzfxsvG @CBSNews
 #MariaFire #Kin…"
2019-11-02 00:45:39,RT @Colleen_Paige: STOP with the drones! You’re impeding fire efforts! AND IT’S ILLEGAL AF! People &amp; Animals have lost their lives!!! Stop…
2019-11-02 00:45:05,"RT @EthosLifestyle: Climate Change(d)

Has the #climatecrisis made #California too dangerous to live in?

As with so many things, Californi…"
2019-11-02 00:44:29,"RT @Robyn2Rebel: CALIFORNIA IS ON FIRE! THIS IS A NATIONAL TRAGEDY. 
HAS TRUMP SAID ANYTHING AT ALL ABOUT IT?? 
I am hoping for a miracle &amp;…"
2019-11-02 00:44:29,RT @disasterstrat: #PGE did not sufficiently prepare for the effects of power loss to the many individuals with disabilities and older adul…
2019-11-02 00:43:47,RT @Colleen_Paige: STOP with the drones! You’re impeding fire efforts! AND IT’S ILLEGAL AF! People &amp; Animals have lost their lives!!! Stop…
2019-11-02 00:43:32,RT @Colleen_Paige: STOP with the drones! You’re impeding fire efforts! AND IT’S ILLEGAL AF! People &amp; Animals have lost their lives!!! Stop…
2019-11-02 00:43:24,RT @jeanquan: The #Kincadefire is 68% contained but thousands are still in #shelters or without #power. The #wildfires will take many more…
2019-11-02 00:42:59,RT @disasterstrat: #PGE did not sufficiently prepare for the effects of power loss to the many individuals with disabilities and older adul…
2019-11-02 00:42:12,"RT @batchelorshow: 9pm-1am: 
9pm: @DevinNunes, Chris Riegel (@ScalaInc).
10pm: @JHUWorldCrisis, @MaryAnastasiaOG.
11pm: @JCBliss, @Mctaguej…"
2019-11-02 00:41:27,"To fight wildfires, SDG&amp;E to use AI and will speed up temperature, wind and humidity readings to weather stations e… https://t.co/jh9iCOBrMC"
2019-11-02 00:38:56,RT @la_loureen: This #poem is dedicated to our brave #FirstResponders serving #California with #Love -To the victims &amp; survivors of these #…
2019-11-02 00:38:53,"9pm-1am: 
9pm: @DevinNunes, Chris Riegel (@ScalaInc).
10pm: @JHUWorldCrisis, @MaryAnastasiaOG.
11pm: @JCBliss,… https://t.co/DUQRr7HUuC"
2019-11-02 00:36:06,"RT @NOAASatellites: On this #FullDiskFriday, #GOESWest can see #smoke from the #wildfires in #California (red circle), as well as #snow alo…"
2019-11-02 00:35:07,"Updates on #wildfires burning in both Northern &amp; Southern #California: https://t.co/bOoFzfxsvG @CBSNews
 #MariaFire… https://t.co/tIqvRjZYfc"
2019-11-02 00:34:52,RT @Colleen_Paige: STOP with the drones! You’re impeding fire efforts! AND IT’S ILLEGAL AF! People &amp; Animals have lost their lives!!! Stop…
2019-11-02 00:34:51,RT @AtiNFarmani: #Gratitude! I am beyond #grateful to have the privilege of staying in our house without having to worry about evacuating o…
2019-11-02 00:33:06,Amazing expression!  Must watch. #wildfires https://t.co/hXTmpk7hGh
2019-11-02 00:31:22,"RT @Dr_H_Glanville: Folks of twitter, please retweet and encourage any of your students to apply for this great FULLY FUNDED PhD opportunit…"
2019-11-02 00:30:20,RT @jeanquan: The #Kincadefire is 68% contained but thousands are still in #shelters or without #power. The #wildfires will take many more…
2019-11-02 00:27:25,RT @la_loureen: This #poem is dedicated to our brave #FirstResponders serving #California with #Love -To the victims &amp; survivors of these #…
2019-11-02 00:26:40,"With all the #breakingnews  in #california with #wildfires, I think most California #journalists are happy for… https://t.co/elzcdXU77n"
2019-11-02 00:26:31,"RT @AJStream: 2019 has been a bad year for #wildfires globally. In the past few months, parts of Lebanon, Turkey, Russia, France, Greece, I…"
2019-11-02 00:25:57,This #poem is dedicated to our brave #FirstResponders serving #California with #Love -To the victims &amp; survivors of… https://t.co/vielHqcwjh
2019-11-02 00:23:43,How to Prepare for and Survive a WILDFIRE #drought #emergency https://t.co/z1LJVjSCrO via @SlideShare #Wildfires… https://t.co/QpAblIABFf
2019-11-02 00:19:14,The #Kincadefire is 68% contained but thousands are still in #shelters or without #power. The #wildfires will take… https://t.co/VWOR8uskXO
2019-11-02 00:17:14,"RT @ARCfanHQ: The California #wildfires have forced #RedCross blood drive cancellations on the west coast, resulting in a loss of over 450…"
2019-11-02 00:14:18,RT @Colleen_Paige: STOP with the drones! You’re impeding fire efforts! AND IT’S ILLEGAL AF! People &amp; Animals have lost their lives!!! Stop…
2019-11-02 00:13:49,"RT @TheNathanPierce: We are watching the desertification of California before our eyes.
#ecology #globalwarming #BayAreaFires #wildfires"
2019-11-02 00:13:02,"Donkey Party's new strategy to destroy California..by calling #wildfires the new normal...
#MAGA2020… https://t.co/3TWmqhYI4N"
2019-11-02 00:11:41,RT @Colleen_Paige: STOP with the drones! You’re impeding fire efforts! AND IT’S ILLEGAL AF! People &amp; Animals have lost their lives!!! Stop…
2019-11-02 00:10:39,"RT @NOAASatellites: On this #FullDiskFriday, #GOESWest can see #smoke from the #wildfires in #California (red circle), as well as #snow alo…"
